"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Burglary","200 block Ridgewood Dr","Syracuse","Syracuse","8/22/2018","2:01 p.m."
"Larceny","1300 block Butternut St","Syracuse","Syracuse","8/22/2018","3:45 a.m."
"Larceny","4100 block S  Salina St","Syracuse","Syracuse","8/22/2018","10:19 a.m."
"Larceny","300 block Vincent St","Syracuse","Syracuse","8/22/2018","12:30 p.m."
"Larceny","200 block S  Franklin St","Syracuse","Syracuse","8/22/2018","8:30 a.m.-12:00 p.m."
"Larceny","300 block Cannon St","Syracuse","Syracuse","8/22/2018","12:00 p.m.-2:07 p.m."
"Larceny","1000 block Mertens Av","Syracuse","Syracuse","8/22/2018","4:25 p.m.-4:30 p.m."
"Larceny","200 block Lakeview Av","Syracuse","Syracuse","8/22/2018","8:07 p.m."
"Larceny","200 block Westwood Rd","Syracuse","Syracuse","8/22/2018","1:00 a.m."
"Larceny","700 block Comstock Ave","Syracuse","Syracuse","8/22/2018","10:00 p.m.-10:45 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/22/2018","3:30 p.m.-3:45 p.m."
"Larceny","100 block W  Fayette St","Syracuse","Syracuse","8/22/2018","6:15 p.m.-6:20 p.m."
"Vehicle theft","100 block S  Collingwood Av","Syracuse","Syracuse","8/22/2018","9:42 a.m."
"Aggravated assault","100 block Lincoln Park Dr","Syracuse","Syracuse","8/21/2018","12:06 a.m."
"Aggravated assault","300 block W  Pleasant Av","Syracuse","Syracuse","8/21/2018","2:51 a.m."
"Aggravated assault","800 block Kirkpatrick St","Syracuse","Syracuse","8/21/2018","6:56 a.m."
"Aggravated assault","200 block Evaleen Av","Syracuse","Syracuse","8/21/2018","8:55 a.m.-8:59 a.m."
"Aggravated assault","1000 block Butternut St","Syracuse","Syracuse","8/21/2018","6:30 p.m.-6:36 p.m."
"Aggravated assault","200 block Genesee Park Dr","Syracuse","Syracuse","8/21/2018","9:09 p.m."
"Burglary","3000 block James St","Syracuse","Syracuse","8/21/2018","3:25 a.m.-3:40 a.m."
"Burglary","600 block E  Division St","Syracuse","Syracuse","8/21/2018","8:03 a.m."
"Burglary","600 block E  Division St","Syracuse","Syracuse","8/21/2018","8:48 a.m."
"Burglary","100 block John St","Syracuse","Syracuse","8/21/2018","12:00 a.m."
"Burglary","500 block Oak St","Syracuse","Syracuse","8/21/2018","11:00 p.m.-9:00 a.m."
"Burglary","400 block S  Salina St","Syracuse","Syracuse","8/21/2018","11:21 a.m."
"Burglary","1000 block Danforth St","Syracuse","Syracuse","8/21/2018","8:00 p.m.-2:30 p.m."
"Burglary","2000 block S  Salina St","Syracuse","Syracuse","8/21/2018","3:36 p.m."
"Larceny","1100 block E  Genesee St","Syracuse","Syracuse","8/21/2018","4:39 a.m."
"Larceny","2700 block Burnet Av","Syracuse","Syracuse","8/21/2018","6:00 p.m.-5:45 a.m."
"Larceny","100 block N  Salina St","Syracuse","Syracuse","8/21/2018","1:47 p.m."
"Larceny","400 block Westmoreland Av","Syracuse","Syracuse","8/21/2018","12:30 a.m."
"Larceny","700 block S  Warren St","Syracuse","Syracuse","8/21/2018","11:20 a.m."
"Larceny","400 block S  Salina St","Syracuse","Syracuse","8/21/2018","2:01 p.m.-2:13 p.m."
"Larceny","1900 block James St","Syracuse","Syracuse","8/21/2018","4:31 p.m."
"Larceny","100 block Wiman Av","Syracuse","Syracuse","8/21/2018","7:33 p.m."
"Larceny","1100 block First North St","Syracuse","Syracuse","8/21/2018","1:00 p.m.-5:00 p.m."
"Larceny","1200 block Harrison St","Syracuse","Syracuse","8/21/2018","11:29 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/21/2018","7:30 p.m.-8:00 p.m."
"Larceny","1500 block Westmoreland Av","Syracuse","Syracuse","8/21/2018","9:54 p.m."
"Larceny","100 block Milton Ave","Syracuse","Syracuse","8/21/2018","7:30 p.m.-7:45 a.m."
"Larceny","400 block University Ave","Syracuse","Syracuse","8/21/2018","6:15 p.m."
"Vehicle theft","400 block N  Salina St","Syracuse","Syracuse","8/21/2018","2:39 a.m."
"Vehicle theft","1 block Destiny Usa Dr","Syracuse","Syracuse","8/21/2018","1:59 p.m."
"Vehicle theft","1 block Destiny Usa Dr","Syracuse","Syracuse","8/21/2018","2:10 p.m.-3:10 p.m."
"Aggravated assault","100 block Elk St","Syracuse","Syracuse","8/20/2018","1:30 a.m."
"Aggravated assault","700 block E  Laurel St","Syracuse","Syracuse","8/20/2018","8:49 p.m."
"Arson","200 block Seneca Dr","Syracuse","Syracuse","8/20/2018","3:24 a.m."
"Burglary","100 block Hope Av","Syracuse","Syracuse","8/20/2018","8:00 p.m.-11:35 a.m."
"Burglary","1300 block Oak St","Syracuse","Syracuse","8/20/2018","4:39 p.m."
"Larceny","0 block Ash St","Syracuse","Syracuse","8/20/2018","8:09 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/20/2018","6:43 p.m."
"Larceny","1000 block S  Clinton St","Syracuse","Syracuse","8/20/2018","7:49 p.m."
"Larceny","900 block James St","Syracuse","Syracuse","8/20/2018","12:00 p.m.-11:00 a.m."
"Larceny","200 block Plymouth Dr","Syracuse","Syracuse","8/20/2018","8:00 p.m.-5:00 a.m."
"Larceny","100 block S  Collingwood Ave","Syracuse","Syracuse","8/20/2018","5:25 a.m.-6:25 p.m."
"Larceny","200 block Holland St","Syracuse","Syracuse","8/20/2018","8:20 p.m."
"Larceny","100 block Green St","Syracuse","Syracuse","8/20/2018","10:15 a.m.-4:07 p.m."
"Vehicle theft","400 block Grant Blvd","Syracuse","Syracuse","8/20/2018","12:29 p.m."
"Vehicle theft","100 block Annetta St","Syracuse","Syracuse","8/20/2018","3:28 p.m."
"Aggravated assault","700 block James St","Syracuse","Syracuse","8/19/2018","12:00 a.m.-12:17 a.m."
"Aggravated assault","400 block Solar St","Syracuse","Syracuse","8/19/2018","2:00 a.m."
"Aggravated assault","900 block James St","Syracuse","Syracuse","8/19/2018","3:50 a.m."
"Aggravated assault","2000 block E  Fayette St","Syracuse","Syracuse","8/19/2018","10:18 p.m."
"Burglary","300 block Vine St","Syracuse","Syracuse","8/19/2018","4:00 a.m."
"Burglary","100 block Montana St","Syracuse","Syracuse","8/19/2018","8:59 a.m."
"Burglary","400 block Loomis Av","Syracuse","Syracuse","8/19/2018","12:12 p.m.-12:13 p.m."
"Burglary","400 block Maple St","Syracuse","Syracuse","8/19/2018","8:30 p.m.-11:00 a.m."
"Larceny","600 block Cumberland Av","Syracuse","Syracuse","8/19/2018","9:00 p.m.-6:00 a.m."
"Larceny","300 block S  Warren St","Syracuse","Syracuse","8/19/2018","8:30 p.m.-8:30 a.m."
"Larceny","100 block Bradford Pkwy","Syracuse","Syracuse","8/19/2018","8:00 p.m.-7:30 a.m."
"Larceny","100 block Robinson St","Syracuse","Syracuse","8/19/2018","11:50 p.m."
"Larceny","300 block Spring St","Syracuse","Syracuse","8/19/2018","10:00 p.m."
"Larceny","200 block Herriman St","Syracuse","Syracuse","8/19/2018","5:00 p.m.-1:00 p.m."
"Larceny","400 block S  Clinton St","Syracuse","Syracuse","8/19/2018","11:30 a.m.-1:15 p.m."
"Larceny","600 block Demong Dr","Syracuse","Syracuse","8/19/2018","7:50 p.m."
"Robbery","300 block Gertrude St","Syracuse","Syracuse","8/19/2018","11:44 p.m."
"Vehicle theft","400 block Fellows Av","Syracuse","Syracuse","8/19/2018","10:34 a.m."
"Aggravated assault","500 block S  Clinton St","Syracuse","Syracuse","8/18/2018","8:00 a.m.-8:27 a.m."
"Aggravated assault","200 block E  Cheltenham Rd","Syracuse","Syracuse","8/18/2018","11:03 p.m.-11:00 p.m."
"Burglary","300 block Gertrude St","Syracuse","Syracuse","8/18/2018","7:00 p.m.-7:00 a.m."
"Burglary","1200 block Park St","Syracuse","Syracuse","8/18/2018","11:11 a.m."
"Burglary","400 block Shonnard St","Syracuse","Syracuse","8/18/2018","12:00 a.m.-12:26 a.m."
"Larceny","500 block Nichols Av","Syracuse","Syracuse","8/18/2018","12:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/18/2018","4:49 p.m."
"Larceny","400 block Bishop Av","Syracuse","Syracuse","8/18/2018","5:30 p.m.-9:00 p.m."
"Larceny","1500 block Valley Dr","Syracuse","Syracuse","8/18/2018","12:30 p.m.-1:00 p.m."
"Larceny","0 block Academy Green","Syracuse","Syracuse","8/18/2018","6:30 a.m.-2:30 p.m."
"Larceny","400 block W  Seneca Tpke","Syracuse","Syracuse","8/18/2018","11:30 a.m.-2:00 p.m."
"Larceny","600 block S  Crouse Ave","Syracuse","Syracuse","8/18/2018","1:53 a.m.-2:00 a.m."
"Aggravated assault","600 block Pond St","Syracuse","Syracuse","8/17/2018","3:03 p.m."
"Aggravated assault","500 block W  Colvin St","Syracuse","Syracuse","8/17/2018","8:45 p.m."
"Aggravated assault","100 block Parkside Av","Syracuse","Syracuse","8/17/2018","9:19 p.m."
"Aggravated assault","600 block Richmond Av","Syracuse","Syracuse","8/17/2018","11:15 p.m."
"Aggravated assault","2800 block James St","Syracuse","Syracuse","8/17/2018","11:53 p.m."
"Burglary","800 block Northway St","Syracuse","Syracuse","8/17/2018","3:35 a.m."
"Burglary","1200 block Erie West Blvd","Syracuse","Syracuse","8/17/2018","4:59 a.m."
"Burglary","800 block Midland Av","Syracuse","Syracuse","8/17/2018","2:50 a.m.-4:00 a.m."
"Burglary","400 block W  Seneca Tpke","Syracuse","Syracuse","8/17/2018","6:30 p.m.-9:00 a.m."
"Burglary","100 block Hatch St","Syracuse","Syracuse","8/17/2018","9:00 a.m.-12:00 p.m."
"Burglary","700 block W  Fayette St","Syracuse","Syracuse","8/17/2018","3:53 p.m."
"Larceny","200 block Brooklea Dr","Syracuse","Syracuse","8/17/2018","6:00 p.m.-9:30 a.m."
"Larceny","100 block Macdougall Pl","Syracuse","Syracuse","8/17/2018","6:00 p.m.-10:00 a.m."
"Larceny","4100 block S  Salina St","Syracuse","Syracuse","8/17/2018","1:09 p.m."
"Larceny","500 block S  State St","Syracuse","Syracuse","8/17/2018","1:29 p.m."
"Larceny","200 block S  Geddes St","Syracuse","Syracuse","8/17/2018","2:00 p.m.-2:10 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","8/17/2018","5:37 p.m."
"Larceny","900 block James St","Syracuse","Syracuse","8/17/2018","7:00 p.m.-8:00 p.m."
"Larceny","500 block Erie Blvd W","Syracuse","Syracuse","8/17/2018","4:00 a.m.-5:00 a.m."
"Aggravated assault","1100 block Park St","Syracuse","Syracuse","8/16/2018","5:00 p.m."
"Aggravated assault","0 block W  Pleasant St","Syracuse","Syracuse","8/16/2018","8:00 p.m."
"Burglary","1400 block W  Onondaga St","Syracuse","Syracuse","8/16/2018","1:26 a.m."
"Burglary","1400 block W  Onondaga St","Syracuse","Syracuse","8/16/2018","3:57 a.m."
"Burglary","700 block Ash St","Syracuse","Syracuse","8/16/2018","5:55 a.m."
"Burglary","600 block E  Division St","Syracuse","Syracuse","8/16/2018","3:45 a.m.-6:24 a.m."
"Burglary","100 block Cheney St","Syracuse","Syracuse","8/16/2018","9:00 a.m.-3:15 p.m."
"Burglary","700 block Hixson Av","Syracuse","Syracuse","8/16/2018","11:12 p.m."
"Larceny","200 block Coleridge Av","Syracuse","Syracuse","8/16/2018","12:00 a.m.-7:00 a.m."
"Larceny","100 block Woodbine Av","Syracuse","Syracuse","8/16/2018","7:30 a.m."
"Larceny","2900 block Erie Blvd E","Syracuse","Syracuse","8/16/2018","7:46 p.m."
"Larceny","300 block Burt St","Syracuse","Syracuse","8/16/2018","10:30 p.m."
"Larceny","200 block Crawford Ave","Syracuse","Syracuse","8/16/2018","8:15 a.m."
"Aggravated assault","1100 block N  Townsend St","Syracuse","Syracuse","8/15/2018","11:45 p.m."
"Aggravated assault","300 block W  Newell St","Syracuse","Syracuse","8/15/2018","8:00 p.m."
"Burglary","3000 block Erie Blvd E","Syracuse","Syracuse","8/15/2018","4:29 a.m.-4:30 a.m."
"Burglary","1800 block W  Genesee St","Syracuse","Syracuse","8/15/2018","7:00 p.m."
"Burglary","100 block Eastview Av","Syracuse","Syracuse","8/15/2018","3:00 p.m.-6:30 p.m."
"Larceny","500 block Seventh North St","Syracuse","Syracuse","8/15/2018","1:12 a.m."
"Larceny","300 block Fitch St","Syracuse","Syracuse","8/15/2018","7:00 a.m.-1:35 p.m."
"Larceny","100 block Oriskany Dr","Syracuse","Syracuse","8/15/2018","12:00 p.m."
"Larceny","300 block Apple St","Syracuse","Syracuse","8/15/2018","12:09 p.m."
"Larceny","600 block Butternut St","Syracuse","Syracuse","8/15/2018","1:35 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/15/2018","5:10 p.m."
"Larceny","300 block Onondaga Ter","Syracuse","Syracuse","8/15/2018","10:53 p.m."
"Larceny","200 block N  State St","Syracuse","Syracuse","8/15/2018","10:13 a.m."
"Larceny","300 block Gordon Ave","Syracuse","Syracuse","8/15/2018","11:59 p.m.-7:45 a.m."
"Larceny","300 block Kensington Rd","Syracuse","Syracuse","8/15/2018","8:15 a.m.-8:20 a.m."
"Larceny","2000 block Erie Blvd E","Syracuse","Syracuse","8/15/2018","2:30 p.m.-2:50 p.m."
"Larceny","2000 block Erie Blvd E","Syracuse","Syracuse","8/15/2018","2:30 p.m.-2:45 p.m."
"Robbery","200 block Fitch St","Syracuse","Syracuse","8/15/2018","11:47 p.m."
"Aggravated assault","400 block Shonnard St","Syracuse","Syracuse","8/14/2018","1:41 p.m."
"Aggravated assault","400 block Rich St","Syracuse","Syracuse","8/14/2018","7:01 p.m."
"Burglary","200 block N  Franklin St","Syracuse","Syracuse","8/14/2018","10:00 p.m.-5:00 a.m."
"Burglary","100 block Eastview Av","Syracuse","Syracuse","8/14/2018","11:04 p.m."
"Burglary","1200 block Park St","Syracuse","Syracuse","8/14/2018","4:18 a.m.-4:48 a.m."
"Larceny","100 block Cambridge St","Syracuse","Syracuse","8/14/2018","11:00 p.m.-7:00 a.m."
"Larceny","2200 block Court St","Syracuse","Syracuse","8/14/2018","5:00 p.m.-7:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","8/14/2018","6:30 p.m."
"Larceny","100 block Wall St","Syracuse","Syracuse","8/14/2018","10:00 a.m.-7:39 p.m."
"Larceny","700 block Erie Blvd E","Syracuse","Syracuse","8/14/2018","7:03 p.m."
"Larceny","700 block Livingston Ave","Syracuse","Syracuse","8/14/2018","3:00 a.m."
"Robbery","1200 block Butternut St","Syracuse","Syracuse","8/14/2018","12:12 p.m."
"Vehicle theft","200 block Hunt Av","Syracuse","Syracuse","8/14/2018","10:00 a.m.-10:05 a.m."
"Aggravated assault","300 block Seymour St","Syracuse","Syracuse","8/13/2018","1:55 a.m."
"Aggravated assault","200 block Lakeview Av","Syracuse","Syracuse","8/13/2018","10:50 a.m.-10:58 a.m."
"Aggravated assault","100 block Roney Ln","Syracuse","Syracuse","8/13/2018","12:52 p.m."
"Burglary","100 block Thurber St","Syracuse","Syracuse","8/13/2018","8:10 a.m."
"Burglary","1100 block Park St","Syracuse","Syracuse","8/13/2018","11:35 a.m."
"Burglary","100 block Redfield Pl","Syracuse","Syracuse","8/13/2018","3:36 p.m."
"Burglary","100 block Mather St","Syracuse","Syracuse","8/13/2018","12:00 p.m.-10:00 p.m."
"Burglary","1800 block W  Genesee St","Syracuse","Syracuse","8/13/2018","4:00 p.m.-4:11 p.m."
"Larceny","200 block Rill Av","Syracuse","Syracuse","8/13/2018","8:50 a.m."
"Larceny","600 block Fellows Av","Syracuse","Syracuse","8/13/2018","9:30 p.m.-7:00 a.m."
"Larceny","200 block Chemung St","Syracuse","Syracuse","8/13/2018","7:59 a.m."
"Larceny","100 block Conan St","Syracuse","Syracuse","8/13/2018","8:50 a.m."
"Larceny","400 block Grant Blvd","Syracuse","Syracuse","8/13/2018","12:30 p.m."
"Larceny","700 block N  Clinton St","Syracuse","Syracuse","8/13/2018","7:00 p.m.-7:00 a.m."
"Larceny","500 block Butternut St","Syracuse","Syracuse","8/13/2018","9:17 p.m."
"Larceny","1200 block Lemoyne Av","Syracuse","Syracuse","8/13/2018","12:00 p.m.-8:00 a.m."
"Larceny","100 block Fellows Ave","Syracuse","Syracuse","8/13/2018","12:00 p.m.-7:00 a.m."
"Larceny","100 block Miles Ave","Syracuse","Syracuse","8/13/2018","6:25 p.m."
"Larceny","100 block E  Water St","Syracuse","Syracuse","8/13/2018","8:15 p.m.-8:45 p.m."
"Larceny","3000 block Midland Ave","Syracuse","Syracuse","8/13/2018","2:30 a.m.-8:00 a.m."
"Larceny","400 block Euclid Ave","Syracuse","Syracuse","8/13/2018","11:38 p.m.-11:38 a.m."
"Vehicle theft","700 block Butternut St","Syracuse","Syracuse","8/13/2018","11:10 p.m."
"Aggravated assault","2800 block James St","Syracuse","Syracuse","8/12/2018","2:25 a.m."
"Aggravated assault","1100 block E  Erie Blvd","Syracuse","Syracuse","8/12/2018","2:40 a.m.-2:50 a.m."
"Aggravated assault","1100 block First North St","Syracuse","Syracuse","8/12/2018","4:45 a.m.-5:58 a.m."
"Aggravated assault","200 block Seward St","Syracuse","Syracuse","8/12/2018","8:55 a.m."
"Aggravated assault","100 block Ballantyne Rd","Syracuse","Syracuse","8/12/2018","10:25 a.m.-10:30 a.m."
"Aggravated assault","100 block John St","Syracuse","Syracuse","8/12/2018","6:20 p.m."
"Aggravated assault","200 block Furman St","Syracuse","Syracuse","8/12/2018","6:45 p.m.-6:46 p.m."
"Aggravated assault","300 block W  Brighton Av","Syracuse","Syracuse","8/12/2018","9:39 p.m."
"Larceny","100 block Roxbury Rd","Syracuse","Syracuse","8/12/2018","10:00 a.m."
"Larceny","700 block First North St","Syracuse","Syracuse","8/12/2018","8:02 p.m."
"Larceny","700 block Erie Blvd W","Syracuse","Syracuse","8/12/2018","9:01 p.m."
"Larceny","700 block First North St","Syracuse","Syracuse","8/12/2018","9:28 p.m."
"Larceny","100 block Whittier Av","Syracuse","Syracuse","8/12/2018","10:18 p.m."
"Larceny","100 block E  Onondaga St","Syracuse","Syracuse","8/12/2018","9:30 p.m.-12:00 a.m."
"Larceny","100 block Delaware St","Syracuse","Syracuse","8/12/2018","12:05 p.m.-10:05 a.m."
"Robbery","700 block James St","Syracuse","Syracuse","8/12/2018","1:25 p.m.-1:33 p.m."
"Vehicle theft","200 block Lincoln Av","Syracuse","Syracuse","8/12/2018","1:15 p.m."
"Aggravated assault","3300 block S  Salina St","Syracuse","Syracuse","8/11/2018","9:42 p.m.-10:00 p.m."
"Burglary","800 block Park St","Syracuse","Syracuse","8/11/2018","8:30 p.m.-9:30 a.m."
"Burglary","500 block Walnut Av","Syracuse","Syracuse","8/11/2018","2:40 a.m.-3:55 a.m."
"Burglary","200 block Elliott St","Syracuse","Syracuse","8/11/2018","7:24 p.m."
"Burglary","700 block Lancaster Av","Syracuse","Syracuse","8/11/2018","8:00 p.m.-10:30 p.m."
"Burglary","700 block Lancaster Av","Syracuse","Syracuse","8/11/2018","8:00 p.m.-10:30 p.m."
"Larceny","100 block Clarendon Av","Syracuse","Syracuse","8/11/2018","2:00 a.m.-8:00 a.m."
"Larceny","100 block Cumberland Av","Syracuse","Syracuse","8/11/2018","2:30 p.m."
"Larceny","1600 block Erie Blvd E","Syracuse","Syracuse","8/11/2018","3:00 p.m.-3:30 p.m."
"Larceny","400 block E  Washington St","Syracuse","Syracuse","8/11/2018","7:57 p.m."
"Larceny","2900 block Erie Blvd E","Syracuse","Syracuse","8/11/2018","9:31 p.m.-9:10 p.m."
"Larceny","2700 block Burnet Av","Syracuse","Syracuse","8/11/2018","5:30 p.m.-12:00 p.m."
"Larceny","200 block Polk St","Syracuse","Syracuse","8/11/2018","10:00 p.m.-3:00 p.m."
"Larceny","100 block S  State St","Syracuse","Syracuse","8/11/2018","11:20 p.m."
"Larceny","200 block Winthrop Rd","Syracuse","Syracuse","8/11/2018","2:00 p.m.-4:30 p.m."
"Robbery","600 block S  Wilbur Av","Syracuse","Syracuse","8/11/2018","4:30 a.m."
"Burglary","1300 block Court St","Syracuse","Syracuse","8/10/2018","3:00 p.m.-9:00 a.m."
"Burglary","100 block Kuhl Av","Syracuse","Syracuse","8/10/2018","10:00 p.m.-8:30 a.m."
"Burglary","200 block Allen St","Syracuse","Syracuse","8/10/2018","10:00 a.m.-12:00 p.m."
"Burglary","100 block Lafayette Rd","Syracuse","Syracuse","8/10/2018","12:00 a.m."
"Larceny","500 block S  Salina St","Syracuse","Syracuse","8/10/2018","10:14 a.m.-10:21 a.m."
"Larceny","700 block E  Brighton Av","Syracuse","Syracuse","8/10/2018","5:00 p.m.-11:50 a.m."
"Larceny","500 block Wyoming St","Syracuse","Syracuse","8/10/2018","5:49 p.m."
"Larceny","900 block S  Salina St","Syracuse","Syracuse","8/10/2018","6:40 p.m."
"Larceny","100 block W  Onondaga St","Syracuse","Syracuse","8/10/2018","5:30 p.m.-6:46 p.m."
"Larceny","100 block Woodbine Av","Syracuse","Syracuse","8/10/2018","2:29 p.m."
"Larceny","900 block James St","Syracuse","Syracuse","8/10/2018","12:00 a.m."
"Larceny","400 block N  Franklin St","Syracuse","Syracuse","8/10/2018","2:00 a.m.-6:25 a.m."
"Larceny","200 block Conklin Av","Syracuse","Syracuse","8/10/2018","3:05 a.m.-12:05 p.m."
"Larceny","400 block South Av","Syracuse","Syracuse","8/10/2018","12:02 p.m.-1:05 p.m."
"Larceny","2500 block Erie Blvd E","Syracuse","Syracuse","8/10/2018","12:00 p.m.-12:30 p.m."
"Aggravated assault","200 block Herriman St","Syracuse","Syracuse","8/9/2018","1:33 a.m."
"Aggravated assault","100 block Milburn Dr","Syracuse","Syracuse","8/9/2018","10:07 p.m."
"Burglary","100 block W  Matson Av","Syracuse","Syracuse","8/9/2018","12:11 a.m."
"Burglary","2000 block Lodi St","Syracuse","Syracuse","8/9/2018","1:46 p.m."
"Burglary","1200 block Erie Blvd W","Syracuse","Syracuse","8/9/2018","2:01 p.m."
